period_end,air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,relative_humidity,wind_direction_10m,wind_speed_10m,zenith,period,AC_Power_kW,Energy_kWh,Daily_Energy_kWh
2024-05-15 14:20:00+00:00,16,0.15,95,123,705,530,517,51.2,259,0,259,250,60.0,81,2.5,55,PT5M,154.8558150143039,,
2024-05-15 14:25:00+00:00,16,0.15,94,122,697,515,499,55.8,228,0,228,220,60.1,81,2.5,56,PT5M,136.80436514645197,,
2024-05-15 14:30:00+00:00,16,0.15,93,120,690,499,481,57.1,214,0,214,207,60.2,81,2.5,57,PT5M,128.60900859976624,,
2024-05-15 14:35:00+00:00,16,0.15,93,119,681,484,462,56.2,212,0,212,205,60.3,81,2.5,58,PT5M,127.43605473807818,,
2024-05-15 14:40:00+00:00,16,0.15,92,117,672,468,444,55.4,209,0,209,202,60.5,81,2.5,59,PT5M,125.67559802020254,,
2024-05-15 14:45:00+00:00,16,0.15,91,116,663,452,426,55.6,201,0,201,194,60.6,81,2.5,59,PT5M,120.97502801051851,,
2024-05-15 14:50:00+00:00,16,0.15,90,114,653,436,407,57.0,188,0,188,181,60.7,81,2.5,60,PT5M,113.31792990352893,,
2024-05-15 14:55:00+00:00,16,0.15,89,112,643,420,389,60.5,166,0,166,160,60.9,81,2.4,61,PT5M,100.29700082336679,,
2024-05-15 15:00:00+00:00,16,0.15,88,110,633,404,370,64.0,146,0,146,141,61.0,81,2.4,62,PT5M,88.41380842624581,84.52598171765027,
2024-05-15 15:05:00+00:00,16,0.15,88,108,622,388,352,65.3,135,0,135,130,61.0,80,2.4,63,PT5M,81.85460493332862,,
2024-05-15 15:10:00+00:00,16,0.15,87,106,610,372,333,59.1,152,0,152,147,61.0,80,2.4,64,PT5M,91.98454211212123,,
2024-05-15 15:15:00+00:00,16,0.15,86,104,598,356,315,56.9,153,0,153,148,61.0,79,2.4,65,PT5M,92.57918306253887,,
2024-05-15 15:20:00+00:00,16,0.15,85,102,585,340,297,54.0,156,0,156,151,60.9,79,2.4,66,PT5M,94.36228077568624,,
2024-05-15 15:25:00+00:00,16,0.15,84,100,572,323,278,53.5,150,0,150,145,60.9,78,2.3,67,PT5M,90.78655258300265,,
2024-05-15 15:30:00+00:00,16,0.15,84,98,558,307,260,53.0,144,0,144,139,60.8,78,2.3,68,PT5M,87.2148189535597,,
2024-05-15 15:35:00+00:00,16,0.15,83,95,544,291,243,53.6,135,0,135,130,60.8,77,2.3,69,PT5M,81.84788593535194,,
2024-05-15 15:40:00+00:00,16,0.15,82,92,530,275,225,53.1,129,0,129,125,60.7,77,2.3,70,PT5M,78.26370887385124,,
2024-05-15 15:45:00+00:00,16,0.15,81,90,514,259,208,51.4,126,0,126,121,60.7,76,2.3,71,PT5M,76.46975382829224,,
2024-05-15 15:50:00+00:00,16,0.15,81,87,498,243,191,48.7,125,0,125,120,60.7,76,2.2,72,PT5M,75.86569751564888,,
2024-05-15 15:55:00+00:00,16,0.15,80,84,481,227,175,46.1,123,0,123,118,60.6,75,2.2,73,PT5M,74.6689436121758,,
2024-05-15 16:00:00+00:00,16,0.15,79,81,464,212,158,49.9,106,0,106,102,60.6,74,2.2,74,PT5M,64.47408659550399,46.84621423695353,
2024-05-15 16:05:00+00:00,16,0.15,78,77,445,196,143,44.2,110,0,110,106,60.7,74,2.2,74,PT5M,66.87649053605783,,
2024-05-15 16:10:00+00:00,16,0.15,78,74,425,181,128,39.5,110,0,110,106,61.0,73,2.1,75,PT5M,66.8719763260205,,
2024-05-15 16:15:00+00:00,16,0.15,77,70,405,166,113,43.1,95,0,95,91,61.3,72,2.1,76,PT5M,57.85264108298471,,
2024-05-15 16:20:00+00:00,15,0.15,76,67,383,151,99,44.4,84,0,84,81,61.6,71,2.1,77,PT5M,51.4181362452922,,
2024-05-15 16:25:00+00:00,15,0.15,75,63,360,137,86,44.7,76,0,76,73,61.9,71,2.0,78,PT5M,46.56148663245767,,
2024-05-15 16:30:00+00:00,15,0.15,74,59,336,123,73,46.9,65,0,65,63,62.2,70,2.0,79,PT5M,39.87255242662648,,
2024-05-15 16:35:00+00:00,15,0.15,74,55,310,109,61,37.0,69,0,69,66,62.5,69,2.0,80,PT5M,42.306859121510776,,
2024-05-15 16:40:00+00:00,15,0.15,73,51,282,96,51,39.2,58,0,58,56,62.8,68,1.9,81,PT5M,35.6058364818605,,
2024-05-15 16:45:00+00:00,15,0.15,72,47,253,83,41,25.0,62,0,62,60,63.1,67,1.9,82,PT5M,38.04389592787888,,
2024-05-15 16:50:00+00:00,15,0.15,71,42,223,71,34,33.1,47,0,47,46,63.4,66,1.9,83,PT5M,28.8895195584501,,
2024-05-15 16:55:00+00:00,15,0.15,71,38,192,59,31,35.6,38,0,38,37,63.8,65,1.8,84,PT5M,23.381089908798728,,
2024-05-15 17:00:00+00:00,15,0.15,70,33,161,48,28,32.3,33,0,33,32,64.1,64,1.8,84,PT5M,20.316346821327237,5.39315023406595,
2024-05-15 17:05:00+00:00,15,0.15,69,28,120,38,24,28.2,27,0,27,27,64.3,63,1.8,85,PT5M,16.633968671939577,,
2024-05-15 17:10:00+00:00,15,0.15,68,23,74,29,20,37.3,18,0,18,18,64.5,63,1.8,86,PT5M,11.100815538813379,,
2024-05-15 17:15:00+00:00,15,0.15,67,17,39,21,16,36.4,13,0,13,13,64.6,62,1.7,87,PT5M,8.021806538898652,,
2024-05-15 17:20:00+00:00,15,0.15,67,12,17,13,11,33.9,9,0,9,8,64.8,61,1.7,88,PT5M,5.55612836913804,,
2024-05-15 17:25:00+00:00,15,0.15,66,6,4,7,6,35.6,4,0,4,4,65.0,61,1.7,89,PT5M,2.4708181618693286,,
2024-05-15 17:30:00+00:00,15,0.15,65,1,0,1,1,38.1,1,0,1,1,65.2,60,1.7,90,PT5M,0.6179187068051952,,
2024-05-15 17:35:00+00:00,15,0.15,64,0,0,0,0,39.8,0,0,0,0,65.3,59,1.7,91,PT5M,0.0,,
2024-05-15 17:40:00+00:00,15,0.15,63,0,0,0,0,41.6,0,0,0,0,65.5,59,1.7,91,PT5M,0.0,,
2024-05-15 17:45:00+00:00,15,0.15,63,0,0,0,0,42.4,0,0,0,0,65.7,58,1.6,92,PT5M,0.0,,
2024-05-15 17:50:00+00:00,14,0.15,62,0,0,0,0,40.7,0,0,0,0,65.9,57,1.6,93,PT5M,0.0,,
2024-05-15 17:55:00+00:00,14,0.15,61,0,0,0,0,39.0,0,0,0,0,66.0,56,1.6,94,PT5M,0.0,,
2024-05-15 18:00:00+00:00,14,0.15,60,0,0,0,0,41.6,0,0,0,0,66.2,56,1.6,95,PT5M,0.0,0.0,
2024-05-15 18:05:00+00:00,14,0.15,59,0,0,0,0,42.4,0,0,0,0,66.3,55,1.6,96,PT5M,0.0,,
2024-05-15 18:10:00+00:00,14,0.15,58,0,0,0,0,42.4,0,0,0,0,66.3,55,1.6,96,PT5M,0.0,,
2024-05-15 18:15:00+00:00,14,0.15,57,0,0,0,0,41.6,0,0,0,0,66.3,55,1.6,97,PT5M,0.0,,
2024-05-15 18:20:00+00:00,14,0.15,56,0,0,0,0,43.3,0,0,0,0,66.3,55,1.6,98,PT5M,0.0,,
2024-05-15 18:25:00+00:00,14,0.15,56,0,0,0,0,43.3,0,0,0,0,66.3,55,1.6,99,PT5M,0.0,,
2024-05-15 18:30:00+00:00,14,0.15,55,0,0,0,0,43.3,0,0,0,0,66.3,54,1.5,99,PT5M,0.0,,
2024-05-15 18:35:00+00:00,14,0.15,54,0,0,0,0,45.1,0,0,0,0,66.3,54,1.5,100,PT5M,0.0,,
2024-05-15 18:40:00+00:00,14,0.15,53,0,0,0,0,45.1,0,0,0,0,66.3,54,1.5,101,PT5M,0.0,,
2024-05-15 18:45:00+00:00,14,0.15,52,0,0,0,0,44.2,0,0,0,0,66.3,54,1.5,102,PT5M,0.0,,
2024-05-15 18:50:00+00:00,14,0.15,51,0,0,0,0,45.1,0,0,0,0,66.3,54,1.5,103,PT5M,0.0,,
2024-05-15 18:55:00+00:00,14,0.15,50,0,0,0,0,45.1,0,0,0,0,66.3,53,1.5,103,PT5M,0.0,,
2024-05-15 19:00:00+00:00,14,0.15,49,0,0,0,0,45.1,0,0,0,0,66.3,53,1.5,104,PT5M,0.0,0.0,
2024-05-15 19:05:00+00:00,14,0.15,48,0,0,0,0,45.9,0,0,0,0,66.4,53,1.5,105,PT5M,0.0,,
2024-05-15 19:10:00+00:00,14,0.15,47,0,0,0,0,46.8,0,0,0,0,66.5,53,1.5,105,PT5M,0.0,,
2024-05-15 19:15:00+00:00,14,0.15,46,0,0,0,0,45.9,0,0,0,0,66.6,53,1.5,106,PT5M,0.0,,
2024-05-15 19:20:00+00:00,14,0.15,45,0,0,0,0,46.8,0,0,0,0,66.7,53,1.5,107,PT5M,0.0,,
2024-05-15 19:25:00+00:00,14,0.15,44,0,0,0,0,45.9,0,0,0,0,66.8,53,1.6,107,PT5M,0.0,,
2024-05-15 19:30:00+00:00,14,0.15,43,0,0,0,0,46.8,0,0,0,0,66.9,53,1.6,108,PT5M,0.0,,
2024-05-15 19:35:00+00:00,14,0.15,42,0,0,0,0,47.7,0,0,0,0,67.0,53,1.6,109,PT5M,0.0,,
2024-05-15 19:40:00+00:00,14,0.15,41,0,0,0,0,49.5,0,0,0,0,67.1,53,1.6,109,PT5M,0.0,,
2024-05-15 19:45:00+00:00,14,0.15,40,0,0,0,0,49.5,0,0,0,0,67.2,53,1.6,110,PT5M,0.0,,
2024-05-15 19:50:00+00:00,14,0.15,39,0,0,0,0,51.3,0,0,0,0,67.4,53,1.6,110,PT5M,0.0,,
2024-05-15 19:55:00+00:00,14,0.15,38,0,0,0,0,49.5,0,0,0,0,67.5,53,1.6,111,PT5M,0.0,,
2024-05-15 20:00:00+00:00,14,0.15,36,0,0,0,0,45.9,0,0,0,0,67.6,52,1.6,112,PT5M,0.0,0.0,
2024-05-15 20:05:00+00:00,14,0.15,35,0,0,0,0,44.2,0,0,0,0,67.7,52,1.6,112,PT5M,0.0,,
2024-05-15 20:10:00+00:00,14,0.15,34,0,0,0,0,45.1,0,0,0,0,67.7,51,1.6,113,PT5M,0.0,,
2024-05-15 20:15:00+00:00,14,0.15,33,0,0,0,0,44.2,0,0,0,0,67.8,49,1.6,113,PT5M,0.0,,
2024-05-15 20:20:00+00:00,14,0.15,32,0,0,0,0,44.2,0,0,0,0,67.9,48,1.6,114,PT5M,0.0,,
2024-05-15 20:25:00+00:00,14,0.15,31,0,0,0,0,45.9,0,0,0,0,67.9,47,1.6,114,PT5M,0.0,,
2024-05-15 20:30:00+00:00,14,0.15,30,0,0,0,0,45.1,0,0,0,0,68.0,46,1.6,115,PT5M,0.0,,
2024-05-15 20:35:00+00:00,14,0.15,28,0,0,0,0,47.7,0,0,0,0,68.1,44,1.5,115,PT5M,0.0,,
2024-05-15 20:40:00+00:00,14,0.15,27,0,0,0,0,48.6,0,0,0,0,68.2,43,1.5,116,PT5M,0.0,,
2024-05-15 20:45:00+00:00,14,0.15,26,0,0,0,0,49.5,0,0,0,0,68.2,42,1.5,116,PT5M,0.0,,
2024-05-15 20:50:00+00:00,14,0.15,25,0,0,0,0,49.5,0,0,0,0,68.3,40,1.5,116,PT5M,0.0,,
2024-05-15 20:55:00+00:00,14,0.15,23,0,0,0,0,46.8,0,0,0,0,68.4,39,1.5,117,PT5M,0.0,,
2024-05-15 21:00:00+00:00,14,0.15,22,0,0,0,0,43.3,0,0,0,0,68.5,38,1.5,117,PT5M,0.0,0.0,
2024-05-15 21:05:00+00:00,14,0.15,21,0,0,0,0,42.4,0,0,0,0,68.6,36,1.5,118,PT5M,0.0,,
2024-05-15 21:10:00+00:00,14,0.15,20,0,0,0,0,37.3,0,0,0,0,68.8,34,1.4,118,PT5M,0.0,,
2024-05-15 21:15:00+00:00,14,0.15,18,0,0,0,0,36.4,0,0,0,0,69.0,32,1.3,118,PT5M,0.0,,
2024-05-15 21:20:00+00:00,14,0.15,17,0,0,0,0,31.5,0,0,0,0,69.2,30,1.3,118,PT5M,0.0,,
2024-05-15 21:25:00+00:00,14,0.15,16,0,0,0,0,31.5,0,0,0,0,69.3,27,1.2,119,PT5M,0.0,,
2024-05-15 21:30:00+00:00,14,0.15,14,0,0,0,0,29.0,0,0,0,0,69.5,25,1.2,119,PT5M,0.0,,
2024-05-15 21:35:00+00:00,14,0.15,13,0,0,0,0,27.4,0,0,0,0,69.7,22,1.1,119,PT5M,0.0,,
2024-05-15 21:40:00+00:00,14,0.15,12,0,0,0,0,25.8,0,0,0,0,69.9,18,1.1,119,PT5M,0.0,,
2024-05-15 21:45:00+00:00,14,0.15,10,0,0,0,0,25.0,0,0,0,0,70.1,15,1.0,120,PT5M,0.0,,
2024-05-15 21:50:00+00:00,14,0.15,9,0,0,0,0,29.0,0,0,0,0,70.3,11,1.0,120,PT5M,0.0,,
2024-05-15 21:55:00+00:00,14,0.15,8,0,0,0,0,27.4,0,0,0,0,70.5,7,0.9,120,PT5M,0.0,,
2024-05-15 22:00:00+00:00,14,0.15,6,0,0,0,0,27.4,0,0,0,0,70.7,2,0.9,120,PT5M,0.0,0.0,
2024-05-15 22:05:00+00:00,14,0.15,5,0,0,0,0,29.0,0,0,0,0,71.0,360,0.9,120,PT5M,0.0,,
2024-05-15 22:10:00+00:00,14,0.15,4,0,0,0,0,27.4,0,0,0,0,71.3,359,0.9,120,PT5M,0.0,,
2024-05-15 22:15:00+00:00,14,0.15,2,0,0,0,0,29.0,0,0,0,0,71.6,359,0.9,120,PT5M,0.0,,
2024-05-15 22:20:00+00:00,14,0.15,1,0,0,0,0,34.8,0,0,0,0,71.9,358,1.0,120,PT5M,0.0,,
2024-05-15 22:25:00+00:00,14,0.15,-1,0,0,0,0,33.1,0,0,0,0,72.2,358,1.0,120,PT5M,0.0,,
2024-05-15 22:30:00+00:00,14,0.15,-2,0,0,0,0,31.5,0,0,0,0,72.6,357,1.0,120,PT5M,0.0,,
2024-05-15 22:35:00+00:00,13,0.15,-3,0,0,0,0,31.5,0,0,0,0,72.9,357,1.0,120,PT5M,0.0,,
2024-05-15 22:40:00+00:00,13,0.15,-5,0,0,0,0,31.5,0,0,0,0,73.2,357,1.0,120,PT5M,0.0,,
2024-05-15 22:45:00+00:00,13,0.15,-6,0,0,0,0,30.6,0,0,0,0,73.5,356,1.0,120,PT5M,0.0,,
2024-05-15 22:50:00+00:00,13,0.15,-7,0,0,0,0,32.3,0,0,0,0,73.9,356,1.1,120,PT5M,0.0,,
2024-05-15 22:55:00+00:00,13,0.15,-9,0,0,0,0,30.6,0,0,0,0,74.2,355,1.1,120,PT5M,0.0,,
2024-05-15 23:00:00+00:00,13,0.15,-10,0,0,0,0,30.6,0,0,0,0,74.5,355,1.1,120,PT5M,0.0,0.0,
2024-05-15 23:05:00+00:00,13,0.15,-11,0,0,0,0,30.6,0,0,0,0,74.7,356,1.1,119,PT5M,0.0,,
2024-05-15 23:10:00+00:00,13,0.15,-13,0,0,0,0,30.6,0,0,0,0,74.7,359,1.1,119,PT5M,0.0,,
2024-05-15 23:15:00+00:00,13,0.15,-14,0,0,0,0,32.3,0,0,0,0,74.8,1,1.1,119,PT5M,0.0,,
2024-05-15 23:20:00+00:00,13,0.15,-15,0,0,0,0,31.5,0,0,0,0,74.8,4,1.2,119,PT5M,0.0,,
2024-05-15 23:25:00+00:00,13,0.15,-17,0,0,0,0,28.2,0,0,0,0,74.9,6,1.2,118,PT5M,0.0,,
2024-05-15 23:30:00+00:00,13,0.15,-18,0,0,0,0,25.0,0,0,0,0,74.9,8,1.2,118,PT5M,0.0,,
2024-05-15 23:35:00+00:00,13,0.15,-19,0,0,0,0,25.8,0,0,0,0,74.9,11,1.2,118,PT5M,0.0,,
2024-05-15 23:40:00+00:00,13,0.15,-21,0,0,0,0,27.4,0,0,0,0,75.0,13,1.3,118,PT5M,0.0,,
2024-05-15 23:45:00+00:00,13,0.15,-22,0,0,0,0,26.6,0,0,0,0,75.0,15,1.3,117,PT5M,0.0,,
2024-05-15 23:50:00+00:00,13,0.15,-23,0,0,0,0,29.0,0,0,0,0,75.0,17,1.3,117,PT5M,0.0,,
2024-05-15 23:55:00+00:00,13,0.15,-24,0,0,0,0,29.8,0,0,0,0,75.1,18,1.3,116,PT5M,0.0,,
2024-05-16 00:00:00+00:00,13,0.15,-26,0,0,0,0,30.6,0,0,0,0,75.1,20,1.4,116,PT5M,0.0,0.0,999.3774476078756
2024-05-16 00:05:00+00:00,13,0.15,-27,0,0,0,0,31.5,0,0,0,0,75.2,22,1.4,116,PT5M,0.0,,
2024-05-16 00:10:00+00:00,13,0.15,-28,0,0,0,0,32.3,0,0,0,0,75.2,24,1.4,115,PT5M,0.0,,
2024-05-16 00:15:00+00:00,13,0.15,-29,0,0,0,0,32.3,0,0,0,0,75.3,26,1.4,115,PT5M,0.0,,
2024-05-16 00:20:00+00:00,13,0.15,-30,0,0,0,0,34.0,0,0,0,0,75.3,29,1.3,114,PT5M,0.0,,
2024-05-16 00:25:00+00:00,13,0.15,-32,0,0,0,0,34.0,0,0,0,0,75.3,31,1.3,114,PT5M,0.0,,
2024-05-16 00:30:00+00:00,13,0.15,-33,0,0,0,0,34.8,0,0,0,0,75.4,33,1.3,113,PT5M,0.0,,
2024-05-16 00:35:00+00:00,13,0.15,-34,0,0,0,0,36.5,0,0,0,0,75.4,35,1.3,113,PT5M,0.0,,
2024-05-16 00:40:00+00:00,13,0.15,-35,0,0,0,0,37.3,0,0,0,0,75.5,38,1.3,112,PT5M,0.0,,
2024-05-16 00:45:00+00:00,13,0.15,-36,0,0,0,0,39.0,0,0,0,0,75.5,40,1.3,112,PT5M,0.0,,
2024-05-16 00:50:00+00:00,13,0.15,-37,0,0,0,0,40.8,0,0,0,0,75.6,42,1.3,111,PT5M,0.0,,
2024-05-16 00:55:00+00:00,13,0.15,-38,0,0,0,0,43.4,0,0,0,0,75.6,45,1.3,111,PT5M,0.0,,
2024-05-16 01:00:00+00:00,13,0.15,-40,0,0,0,0,45.1,0,0,0,0,75.6,47,1.3,110,PT5M,0.0,0.0,
2024-05-16 01:05:00+00:00,13,0.15,-41,0,0,0,0,46.9,0,0,0,0,75.6,49,1.4,109,PT5M,0.0,,
2024-05-16 01:10:00+00:00,13,0.15,-42,0,0,0,0,48.7,0,0,0,0,75.5,52,1.4,109,PT5M,0.0,,
2024-05-16 01:15:00+00:00,13,0.15,-43,0,0,0,0,48.7,0,0,0,0,75.4,54,1.4,108,PT5M,0.0,,
2024-05-16 01:20:00+00:00,13,0.15,-44,0,0,0,0,50.5,0,0,0,0,75.2,56,1.4,107,PT5M,0.0,,
2024-05-16 01:25:00+00:00,13,0.15,-45,0,0,0,0,49.6,0,0,0,0,75.1,59,1.4,107,PT5M,0.0,,
2024-05-16 01:30:00+00:00,13,0.15,-46,0,0,0,0,49.6,0,0,0,0,75.0,61,1.5,106,PT5M,0.0,,
2024-05-16 01:35:00+00:00,13,0.15,-47,0,0,0,0,47.8,0,0,0,0,74.9,63,1.5,105,PT5M,0.0,,
2024-05-16 01:40:00+00:00,13,0.15,-48,0,0,0,0,46.0,0,0,0,0,74.7,65,1.5,105,PT5M,0.0,,
2024-05-16 01:45:00+00:00,13,0.15,-49,0,0,0,0,43.4,0,0,0,0,74.6,67,1.6,104,PT5M,0.0,,
2024-05-16 01:50:00+00:00,13,0.15,-50,0,0,0,0,41.6,0,0,0,0,74.5,68,1.6,103,PT5M,0.0,,
2024-05-16 01:55:00+00:00,13,0.15,-51,0,0,0,0,40.8,0,0,0,0,74.4,70,1.6,103,PT5M,0.0,,
2024-05-16 02:00:00+00:00,13,0.15,-52,0,0,0,0,39.9,0,0,0,0,74.2,72,1.7,102,PT5M,0.0,0.0,
2024-05-16 02:05:00+00:00,13,0.15,-53,0,0,0,0,39.0,0,0,0,0,74.2,73,1.7,101,PT5M,0.0,,
2024-05-16 02:10:00+00:00,13,0.15,-54,0,0,0,0,40.8,0,0,0,0,74.2,74,1.7,100,PT5M,0.0,,
2024-05-16 02:15:00+00:00,13,0.15,-54,0,0,0,0,42.5,0,0,0,0,74.3,75,1.7,100,PT5M,0.0,,
2024-05-16 02:20:00+00:00,13,0.15,-55,0,0,0,0,45.1,0,0,0,0,74.3,76,1.7,99,PT5M,0.0,,
2024-05-16 02:25:00+00:00,13,0.15,-56,0,0,0,0,46.0,0,0,0,0,74.4,76,1.6,98,PT5M,0.0,,
2024-05-16 02:30:00+00:00,13,0.15,-57,0,0,0,0,47.8,0,0,0,0,74.4,77,1.6,97,PT5M,0.0,,
2024-05-16 02:35:00+00:00,13,0.15,-58,0,0,0,0,48.7,0,0,0,0,74.5,78,1.6,96,PT5M,0.0,,
2024-05-16 02:40:00+00:00,13,0.15,-59,0,0,0,0,47.8,0,0,0,0,74.5,79,1.6,96,PT5M,0.0,,
2024-05-16 02:45:00+00:00,13,0.15,-60,0,0,0,0,46.9,0,0,0,0,74.5,80,1.6,95,PT5M,0.0,,
2024-05-16 02:50:00+00:00,13,0.15,-61,0,0,0,0,48.7,0,0,0,0,74.6,81,1.6,94,PT5M,0.0,,
2024-05-16 02:55:00+00:00,13,0.15,-61,0,0,0,0,47.8,0,0,0,0,74.6,82,1.6,93,PT5M,0.0,,
2024-05-16 03:00:00+00:00,13,0.15,-62,0,0,0,0,47.8,0,0,0,0,74.7,82,1.6,92,PT5M,0.0,8.790910485238902,
2024-05-16 03:05:00+00:00,13,0.15,-63,0,0,0,0,48.7,0,0,0,0,74.8,83,1.6,92,PT5M,0.0,,
2024-05-16 03:10:00+00:00,13,0.15,-64,0,0,0,0,49.6,0,0,0,0,74.9,83,1.6,91,PT5M,0.0,,
2024-05-16 03:15:00+00:00,13,0.15,-65,1,0,1,1,49.6,0,0,0,0,75.0,83,1.6,90,PT5M,0.0,,
2024-05-16 03:20:00+00:00,13,0.15,-66,5,1,5,5,49.6,3,0,3,3,75.1,84,1.6,89,PT5M,1.867585638742415,,
2024-05-16 03:25:00+00:00,13,0.15,-66,11,5,11,11,45.1,6,0,6,6,75.3,84,1.5,88,PT5M,3.7338654436564376,,
2024-05-16 03:30:00+00:00,13,0.15,-67,17,15,18,16,41.6,11,0,11,10,75.4,84,1.5,87,PT5M,6.841451195854394,,
2024-05-16 03:35:00+00:00,13,0.15,-68,23,33,25,21,36.5,16,0,16,16,75.5,84,1.5,86,PT5M,9.945428962431981,,
2024-05-16 03:40:00+00:00,13,0.15,-69,28,59,33,26,34.8,22,0,22,21,75.6,85,1.5,85,PT5M,13.665439741306194,,
2024-05-16 03:45:00+00:00,13,0.15,-70,34,87,42,31,29.9,30,0,30,29,75.8,85,1.5,85,PT5M,18.617372225348845,,
2024-05-16 03:50:00+00:00,13,0.15,-70,40,110,52,35,26.6,38,0,38,37,75.9,85,1.4,84,PT5M,23.55950667337962,,
2024-05-16 03:55:00+00:00,13,0.15,-71,45,134,62,39,28.2,44,0,44,43,76.0,85,1.4,83,PT5M,27.260275942146922,,
2024-05-16 04:00:00+00:00,13,0.15,-72,50,157,73,45,33.4,48,0,48,47,76.2,86,1.4,82,PT5M,29.724553509574243,38.97468187425785,
2024-05-16 04:05:00+00:00,13,0.15,-73,56,180,84,54,38.2,52,0,52,50,76.2,87,1.4,81,PT5M,32.1865095209342,,
2024-05-16 04:10:00+00:00,13,0.15,-73,61,203,96,63,42.4,55,0,55,53,76.3,88,1.4,80,PT5M,34.031453008284956,,
2024-05-16 04:15:00+00:00,13,0.15,-74,66,225,109,73,36.5,69,0,69,67,76.3,89,1.4,79,PT5M,42.62392270933741,,
2024-05-16 04:20:00+00:00,13,0.15,-75,71,246,122,84,47.5,64,0,64,62,76.4,91,1.5,78,PT5M,39.560041213212315,,
2024-05-16 04:25:00+00:00,13,0.15,-76,76,267,135,96,57.9,57,0,57,55,76.4,92,1.5,77,PT5M,35.26195343076779,,
2024-05-16 04:30:00+00:00,13,0.15,-77,81,287,149,109,57.7,63,0,63,61,76.5,93,1.5,76,PT5M,38.94646163113755,,
2024-05-16 04:35:00+00:00,14,0.15,-77,86,308,163,122,54.7,74,0,74,71,76.5,94,1.5,76,PT5M,45.51200997685197,,
2024-05-16 04:40:00+00:00,14,0.15,-78,90,329,178,135,59.3,72,0,72,70,76.6,96,1.5,75,PT5M,44.29234665173995,,
2024-05-16 04:45:00+00:00,14,0.15,-79,95,349,193,150,62.8,72,0,72,69,76.6,97,1.6,74,PT5M,44.29435084519688,,
2024-05-16 04:50:00+00:00,14,0.15,-80,99,369,208,165,67.3,68,0,68,66,76.7,98,1.6,73,PT5M,41.853075859495426,,
2024-05-16 04:55:00+00:00,14,0.15,-80,103,387,224,180,71.6,64,0,64,61,76.7,99,1.6,72,PT5M,39.40950413456148,,
2024-05-16 05:00:00+00:00,14,0.15,-81,106,406,239,196,71.3,69,0,69,66,76.8,100,1.6,71,PT5M,42.46360992522383,50.38251670200467,
2024-05-16 05:05:00+00:00,14,0.15,-82,110,423,255,213,73.8,67,0,67,65,76.7,101,1.6,70,PT5M,41.24239824756499,,
2024-05-16 05:10:00+00:00,14,0.15,-83,113,440,271,229,70.9,79,0,79,76,76.5,102,1.7,69,PT5M,48.56345409329771,,
2024-05-16 05:15:00+00:00,14,0.15,-83,117,456,287,246,67.7,93,0,93,90,76.4,102,1.7,68,PT5M,57.07668764071783,,
2024-05-16 05:20:00+00:00,14,0.15,-84,120,472,303,263,67.4,99,0,99,96,76.2,103,1.7,67,PT5M,60.716649650383346,,
2024-05-16 05:25:00+00:00,14,0.15,-85,123,487,320,281,74.7,81,0,81,78,76.0,104,1.8,66,PT5M,49.78385024639435,,
2024-05-16 05:30:00+00:00,14,0.15,-86,126,502,336,299,78.8,71,0,71,69,75.9,104,1.8,65,PT5M,43.688110675889476,,
2024-05-16 05:35:00+00:00,14,0.15,-87,129,514,352,316,80.3,69,0,69,67,75.7,105,1.8,64,PT5M,42.46725860018055,,
2024-05-16 05:40:00+00:00,14,0.15,-87,132,524,367,334,78.4,79,0,79,77,75.6,105,1.9,63,PT5M,48.56820866572769,,
2024-05-16 05:45:00+00:00,14,0.15,-88,135,534,383,351,78.1,84,0,84,81,75.4,106,1.9,62,PT5M,51.612482603772634,,
2024-05-16 05:50:00+00:00,14,0.15,-89,139,544,398,369,77.8,89,0,89,86,75.2,106,1.9,61,PT5M,54.65322519428425,,
2024-05-16 05:55:00+00:00,14,0.15,-90,142,553,414,386,74.9,104,0,104,100,75.1,107,1.9,61,PT5M,63.75426488061949,,
2024-05-16 06:00:00+00:00,14,0.15,-91,145,561,429,404,71.0,125,0,125,120,74.9,107,2.0,60,PT5M,76.448225432014,58.87160964224037,
2024-05-16 06:05:00+00:00,14,0.15,-91,148,570,444,421,80.1,89,0,89,86,74.8,108,2.0,59,PT5M,54.65621563931307,,
2024-05-16 06:10:00+00:00,14,0.15,-92,151,578,460,439,80.6,89,0,89,86,74.7,108,2.0,58,PT5M,54.65621563931307,,
2024-05-16 06:15:00+00:00,14,0.15,-93,154,585,475,456,81.1,90,0,90,87,74.6,108,2.0,57,PT5M,55.26400797425707,,
2024-05-16 06:20:00+00:00,14,0.15,-94,157,592,490,473,83.1,83,0,83,80,74.5,108,2.0,56,PT5M,51.00651115413968,,
2024-05-16 06:25:00+00:00,14,0.15,-95,159,599,504,491,85.0,76,0,76,73,74.5,108,2.0,55,PT5M,46.74212989116698,,
2024-05-16 06:30:00+00:00,14,0.15,-96,162,606,519,508,86.2,72,0,72,69,74.4,108,2.0,54,PT5M,44.302249623696525,,
2024-05-16 06:35:00+00:00,14,0.15,-97,165,611,533,525,85.9,75,0,75,72,74.3,108,2.0,53,PT5M,46.13237057255003,,
