period_end,air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,relative_humidity,wind_speed_10m,zenith,period,AC_Power_kW,Energy_kWh,Daily_Energy_kWh
2024-12-10 14:25:00+00:00,22,0.14,113,61,592,214,96,12.8,99,339,187,111,68.1,4.3,75,PT5M,0.6862762736807666,,
2024-12-10 14:30:00+00:00,22,0.14,113,59,566,194,81,5.5,75,455,183,88,68.5,4.3,76,PT5M,0.580139023511186,,
2024-12-10 14:35:00+00:00,22,0.14,113,56,537,174,67,16.1,92,244,146,91,68.9,4.3,77,PT5M,0.5620075375421252,,
2024-12-10 14:40:00+00:00,22,0.14,113,53,504,154,53,28.9,102,38,109,97,69.3,4.2,79,PT5M,0.5446596966939797,,
2024-12-10 14:45:00+00:00,21,0.14,113,50,468,134,41,28.8,91,24,96,87,69.8,4.2,80,PT5M,0.4840796022072247,,
2024-12-10 14:50:00+00:00,21,0.14,113,47,428,115,32,20.7,74,107,91,66,70.2,4.2,81,PT5M,0.39777462551715814,,
2024-12-10 14:55:00+00:00,21,0.14,113,43,384,97,31,5.4,50,298,91,38,70.6,4.2,82,PT5M,0.267765816430664,,
2024-12-10 15:00:00+00:00,21,0.14,113,39,336,79,29,3.6,42,281,76,33,71.1,4.1,83,PT5M,0.22507888641824172,0.06859591773709982,
2024-12-10 15:05:00+00:00,21,0.14,113,34,282,62,26,1.8,35,257,61,28,71.5,4.1,84,PT5M,0.1875544483061072,,
2024-12-10 15:10:00+00:00,21,0.14,113,29,206,46,23,0.0,29,206,46,23,72.0,4.1,85,PT5M,0.15520837421120431,,
2024-12-10 15:15:00+00:00,21,0.14,113,23,111,32,19,17.2,27,0,27,26,72.5,4.1,87,PT5M,0.14351645024758336,,
2024-12-10 15:20:00+00:00,21,0.14,113,16,45,20,15,23.7,15,0,15,15,72.9,4.0,88,PT5M,0.07983053208039466,,
2024-12-10 15:25:00+00:00,21,0.14,113,8,9,9,8,32.8,6,0,6,6,73.4,4.0,89,PT5M,0.0319623215816665,,
2024-12-10 15:30:00+00:00,20,0.14,113,0,0,0,0,35.7,0,0,0,0,73.9,4.0,90,PT5M,0.0,,
2024-12-10 15:35:00+00:00,20,0.14,113,0,0,0,0,26.8,0,0,0,0,74.4,4.0,91,PT5M,0.0,,
2024-12-10 15:40:00+00:00,20,0.14,113,0,0,0,0,44.1,0,0,0,0,74.9,3.9,92,PT5M,0.0,,
2024-12-10 15:45:00+00:00,20,0.14,113,0,0,0,0,40.0,0,0,0,0,75.4,3.9,93,PT5M,0.0,,
2024-12-10 15:50:00+00:00,20,0.14,113,0,0,0,0,10.5,0,0,0,0,75.9,3.9,95,PT5M,0.0,,
2024-12-10 15:55:00+00:00,20,0.14,113,0,0,0,0,22.1,0,0,0,0,76.4,3.8,96,PT5M,0.0,,
2024-12-10 16:00:00+00:00,20,0.14,113,0,0,0,0,25.2,0,0,0,0,77.0,3.8,97,PT5M,0.0,0.0,
2024-12-10 16:05:00+00:00,20,0.14,113,0,0,0,0,28.3,0,0,0,0,77.4,3.8,98,PT5M,0.0,,
2024-12-10 16:10:00+00:00,20,0.14,113,0,0,0,0,31.3,0,0,0,0,77.8,3.8,99,PT5M,0.0,,
2024-12-10 16:15:00+00:00,19,0.14,114,0,0,0,0,42.7,0,0,0,0,78.1,3.8,100,PT5M,0.0,,
2024-12-10 16:20:00+00:00,19,0.14,114,0,0,0,0,42.7,0,0,0,0,78.5,3.8,102,PT5M,0.0,,
2024-12-10 16:25:00+00:00,19,0.14,114,0,0,0,0,44.1,0,0,0,0,78.9,3.8,103,PT5M,0.0,,
2024-12-10 16:30:00+00:00,19,0.14,114,0,0,0,0,44.1,0,0,0,0,79.2,3.7,104,PT5M,0.0,,
2024-12-10 16:35:00+00:00,19,0.14,114,0,0,0,0,44.1,0,0,0,0,79.6,3.7,105,PT5M,0.0,,
2024-12-10 16:40:00+00:00,19,0.14,114,0,0,0,0,42.7,0,0,0,0,80.0,3.7,106,PT5M,0.0,,
2024-12-10 16:45:00+00:00,19,0.14,114,0,0,0,0,37.2,0,0,0,0,80.3,3.7,107,PT5M,0.0,,
2024-12-10 16:50:00+00:00,19,0.14,115,0,0,0,0,37.2,0,0,0,0,80.7,3.7,108,PT5M,0.0,,
2024-12-10 16:55:00+00:00,19,0.14,115,0,0,0,0,35.7,0,0,0,0,81.1,3.7,109,PT5M,0.0,,
2024-12-10 17:00:00+00:00,19,0.14,115,0,0,0,0,35.7,0,0,0,0,81.5,3.7,111,PT5M,0.0,0.0,
2024-12-10 17:05:00+00:00,19,0.14,115,0,0,0,0,35.7,0,0,0,0,81.7,3.7,112,PT5M,0.0,,
2024-12-10 17:10:00+00:00,19,0.14,116,0,0,0,0,31.3,0,0,0,0,81.6,3.6,113,PT5M,0.0,,
2024-12-10 17:15:00+00:00,19,0.14,116,0,0,0,0,35.7,0,0,0,0,81.6,3.6,114,PT5M,0.0,,
2024-12-10 17:20:00+00:00,19,0.14,116,0,0,0,0,37.2,0,0,0,0,81.5,3.6,115,PT5M,0.0,,
2024-12-10 17:25:00+00:00,19,0.14,116,0,0,0,0,38.6,0,0,0,0,81.5,3.6,116,PT5M,0.0,,
2024-12-10 17:30:00+00:00,19,0.14,117,0,0,0,0,37.2,0,0,0,0,81.4,3.5,117,PT5M,0.0,,
2024-12-10 17:35:00+00:00,19,0.14,117,0,0,0,0,37.2,0,0,0,0,81.4,3.5,118,PT5M,0.0,,
2024-12-10 17:40:00+00:00,19,0.14,117,0,0,0,0,35.7,0,0,0,0,81.4,3.5,120,PT5M,0.0,,
2024-12-10 17:45:00+00:00,19,0.14,118,0,0,0,0,35.7,0,0,0,0,81.3,3.4,121,PT5M,0.0,,
2024-12-10 17:50:00+00:00,19,0.14,118,0,0,0,0,38.6,0,0,0,0,81.3,3.4,122,PT5M,0.0,,
2024-12-10 17:55:00+00:00,19,0.14,118,0,0,0,0,41.4,0,0,0,0,81.2,3.4,123,PT5M,0.0,,
2024-12-10 18:00:00+00:00,19,0.14,119,0,0,0,0,41.4,0,0,0,0,81.2,3.4,124,PT5M,0.0,0.0,
2024-12-10 18:05:00+00:00,19,0.14,119,0,0,0,0,42.7,0,0,0,0,81.3,3.4,125,PT5M,0.0,,
2024-12-10 18:10:00+00:00,19,0.14,120,0,0,0,0,42.7,0,0,0,0,81.6,3.3,126,PT5M,0.0,,
2024-12-10 18:15:00+00:00,19,0.14,120,0,0,0,0,45.4,0,0,0,0,81.8,3.3,127,PT5M,0.0,,
2024-12-10 18:20:00+00:00,19,0.14,121,0,0,0,0,45.4,0,0,0,0,82.1,3.3,128,PT5M,0.0,,
2024-12-10 18:25:00+00:00,19,0.14,121,0,0,0,0,53.1,0,0,0,0,82.3,3.3,129,PT5M,0.0,,
2024-12-10 18:30:00+00:00,19,0.14,122,0,0,0,0,44.1,0,0,0,0,82.6,3.2,130,PT5M,0.0,,
2024-12-10 18:35:00+00:00,19,0.14,123,0,0,0,0,35.7,0,0,0,0,82.8,3.2,132,PT5M,0.0,,
2024-12-10 18:40:00+00:00,19,0.14,123,0,0,0,0,40.0,0,0,0,0,83.1,3.2,133,PT5M,0.0,,
2024-12-10 18:45:00+00:00,19,0.14,124,0,0,0,0,35.7,0,0,0,0,83.4,3.2,134,PT5M,0.0,,
2024-12-10 18:50:00+00:00,18,0.14,125,0,0,0,0,34.3,0,0,0,0,83.6,3.2,135,PT5M,0.0,,
2024-12-10 18:55:00+00:00,18,0.14,125,0,0,0,0,41.4,0,0,0,0,83.9,3.1,136,PT5M,0.0,,
2024-12-10 19:00:00+00:00,18,0.14,126,0,0,0,0,35.7,0,0,0,0,84.1,3.1,137,PT5M,0.0,0.0,
2024-12-10 19:05:00+00:00,18,0.14,127,0,0,0,0,28.3,0,0,0,0,84.3,3.1,138,PT5M,0.0,,
2024-12-10 19:10:00+00:00,18,0.14,128,0,0,0,0,28.3,0,0,0,0,84.4,3.0,139,PT5M,0.0,,
2024-12-10 19:15:00+00:00,18,0.14,129,0,0,0,0,20.5,0,0,0,0,84.5,3.0,140,PT5M,0.0,,
2024-12-10 19:20:00+00:00,18,0.14,130,0,0,0,0,22.1,0,0,0,0,84.6,3.0,141,PT5M,0.0,,
2024-12-10 19:25:00+00:00,18,0.14,131,0,0,0,0,18.9,0,0,0,0,84.7,2.9,142,PT5M,0.0,,
2024-12-10 19:30:00+00:00,18,0.14,132,0,0,0,0,25.2,0,0,0,0,84.8,2.9,143,PT5M,0.0,,
2024-12-10 19:35:00+00:00,18,0.14,133,0,0,0,0,34.3,0,0,0,0,84.8,2.8,143,PT5M,0.0,,
2024-12-10 19:40:00+00:00,18,0.14,134,0,0,0,0,34.3,0,0,0,0,84.9,2.8,144,PT5M,0.0,,
2024-12-10 19:45:00+00:00,18,0.14,135,0,0,0,0,40.0,0,0,0,0,85.0,2.8,145,PT5M,0.0,,
2024-12-10 19:50:00+00:00,18,0.14,137,0,0,0,0,40.0,0,0,0,0,85.1,2.7,146,PT5M,0.0,,
2024-12-10 19:55:00+00:00,18,0.14,138,0,0,0,0,46.7,0,0,0,0,85.2,2.7,147,PT5M,0.0,,
2024-12-10 20:00:00+00:00,18,0.14,140,0,0,0,0,42.7,0,0,0,0,85.3,2.6,148,PT5M,0.0,0.0,
2024-12-10 20:05:00+00:00,18,0.14,141,0,0,0,0,37.2,0,0,0,0,85.4,2.6,149,PT5M,0.0,,
2024-12-10 20:10:00+00:00,18,0.14,143,0,0,0,0,31.3,0,0,0,0,85.7,2.6,149,PT5M,0.0,,
2024-12-10 20:15:00+00:00,18,0.14,145,0,0,0,0,26.8,0,0,0,0,85.9,2.6,150,PT5M,0.0,,
2024-12-10 20:20:00+00:00,18,0.14,146,0,0,0,0,17.2,0,0,0,0,86.1,2.5,151,PT5M,0.0,,
2024-12-10 20:25:00+00:00,18,0.14,148,0,0,0,0,5.3,0,0,0,0,86.3,2.5,151,PT5M,0.0,,
2024-12-10 20:30:00+00:00,18,0.14,150,0,0,0,0,8.8,0,0,0,0,86.6,2.5,152,PT5M,0.0,,
2024-12-10 20:35:00+00:00,18,0.14,153,0,0,0,0,15.6,0,0,0,0,86.8,2.5,153,PT5M,0.0,,
2024-12-10 20:40:00+00:00,18,0.14,155,0,0,0,0,17.2,0,0,0,0,87.0,2.4,153,PT5M,0.0,,
2024-12-10 20:45:00+00:00,18,0.14,157,0,0,0,0,18.9,0,0,0,0,87.3,2.4,154,PT5M,0.0,,
2024-12-10 20:50:00+00:00,18,0.14,160,0,0,0,0,20.5,0,0,0,0,87.5,2.4,154,PT5M,0.0,,
2024-12-10 20:55:00+00:00,18,0.14,162,0,0,0,0,18.9,0,0,0,0,87.7,2.4,155,PT5M,0.0,,
2024-12-10 21:00:00+00:00,18,0.14,165,0,0,0,0,28.3,0,0,0,0,87.9,2.4,155,PT5M,0.0,0.0,
2024-12-10 21:05:00+00:00,18,0.14,167,0,0,0,0,37.2,0,0,0,0,88.1,2.3,155,PT5M,0.0,,
2024-12-10 21:10:00+00:00,18,0.14,170,0,0,0,0,38.6,0,0,0,0,88.2,2.3,156,PT5M,0.0,,
2024-12-10 21:15:00+00:00,18,0.14,173,0,0,0,0,35.7,0,0,0,0,88.3,2.3,156,PT5M,0.0,,
2024-12-10 21:20:00+00:00,18,0.14,175,0,0,0,0,34.3,0,0,0,0,88.4,2.3,156,PT5M,0.0,,
2024-12-10 21:25:00+00:00,18,0.14,178,0,0,0,0,34.3,0,0,0,0,88.5,2.2,156,PT5M,0.0,,
2024-12-10 21:30:00+00:00,18,0.14,-179,0,0,0,0,34.3,0,0,0,0,88.6,2.2,156,PT5M,0.0,,
2024-12-10 21:35:00+00:00,17,0.14,-176,0,0,0,0,35.7,0,0,0,0,88.7,2.2,156,PT5M,0.0,,
2024-12-10 21:40:00+00:00,17,0.14,-173,0,0,0,0,35.7,0,0,0,0,88.8,2.2,156,PT5M,0.0,,
2024-12-10 21:45:00+00:00,17,0.14,-170,0,0,0,0,35.7,0,0,0,0,88.9,2.1,156,PT5M,0.0,,
2024-12-10 21:50:00+00:00,17,0.14,-168,0,0,0,0,37.2,0,0,0,0,88.9,2.1,155,PT5M,0.0,,
2024-12-10 21:55:00+00:00,17,0.14,-165,0,0,0,0,37.2,0,0,0,0,89.0,2.1,155,PT5M,0.0,,
2024-12-10 22:00:00+00:00,17,0.14,-163,0,0,0,0,35.7,0,0,0,0,89.1,2.1,155,PT5M,0.0,0.0,
2024-12-10 22:05:00+00:00,17,0.15,-160,0,0,0,0,35.7,0,0,0,0,89.3,2.0,154,PT5M,0.0,,
2024-12-10 22:10:00+00:00,17,0.15,-158,0,0,0,0,35.7,0,0,0,0,89.6,2.0,154,PT5M,0.0,,
2024-12-10 22:15:00+00:00,17,0.15,-155,0,0,0,0,35.7,0,0,0,0,89.9,2.0,153,PT5M,0.0,,
2024-12-10 22:20:00+00:00,17,0.15,-153,0,0,0,0,32.8,0,0,0,0,90.2,2.0,153,PT5M,0.0,,
2024-12-10 22:25:00+00:00,17,0.15,-151,0,0,0,0,32.8,0,0,0,0,90.4,2.0,152,PT5M,0.0,,
2024-12-10 22:30:00+00:00,17,0.15,-149,0,0,0,0,28.3,0,0,0,0,90.7,2.0,152,PT5M,0.0,,
2024-12-10 22:35:00+00:00,17,0.15,-147,0,0,0,0,25.2,0,0,0,0,91.0,2.0,151,PT5M,0.0,,
2024-12-10 22:40:00+00:00,17,0.15,-145,0,0,0,0,25.2,0,0,0,0,91.3,2.0,150,PT5M,0.0,,
2024-12-10 22:45:00+00:00,17,0.15,-143,0,0,0,0,26.8,0,0,0,0,91.6,2.0,150,PT5M,0.0,,
2024-12-10 22:50:00+00:00,17,0.15,-142,0,0,0,0,17.2,0,0,0,0,91.9,1.9,149,PT5M,0.0,,
2024-12-10 22:55:00+00:00,16,0.15,-140,0,0,0,0,1.8,0,0,0,0,92.2,1.9,148,PT5M,0.0,,
2024-12-10 23:00:00+00:00,16,0.15,-138,0,0,0,0,1.8,0,0,0,0,92.5,1.9,147,PT5M,0.0,0.0,
2024-12-10 23:05:00+00:00,16,0.15,-137,0,0,0,0,5.3,0,0,0,0,92.6,1.9,146,PT5M,0.0,,
2024-12-10 23:10:00+00:00,16,0.15,-136,0,0,0,0,7.1,0,0,0,0,92.6,1.9,145,PT5M,0.0,,
2024-12-10 23:15:00+00:00,16,0.15,-134,0,0,0,0,8.8,0,0,0,0,92.6,1.8,145,PT5M,0.0,,
2024-12-10 23:20:00+00:00,16,0.15,-133,0,0,0,0,8.8,0,0,0,0,92.6,1.8,144,PT5M,0.0,,
2024-12-10 23:25:00+00:00,16,0.15,-132,0,0,0,0,7.1,0,0,0,0,92.6,1.8,143,PT5M,0.0,,
2024-12-10 23:30:00+00:00,16,0.15,-131,0,0,0,0,8.8,0,0,0,0,92.6,1.7,142,PT5M,0.0,,
2024-12-10 23:35:00+00:00,16,0.15,-130,0,0,0,0,7.1,0,0,0,0,92.6,1.7,141,PT5M,0.0,,
2024-12-10 23:40:00+00:00,16,0.15,-129,0,0,0,0,13.9,0,0,0,0,92.6,1.7,140,PT5M,0.0,,
2024-12-10 23:45:00+00:00,16,0.15,-128,0,0,0,0,15.6,0,0,0,0,92.6,1.7,139,PT5M,0.0,,
2024-12-10 23:50:00+00:00,16,0.15,-127,0,0,0,0,15.6,0,0,0,0,92.6,1.6,138,PT5M,0.0,,
2024-12-10 23:55:00+00:00,16,0.15,-126,0,0,0,0,22.1,0,0,0,0,92.6,1.6,137,PT5M,0.0,,
2024-12-11 00:00:00+00:00,16,0.15,-125,0,0,0,0,20.5,0,0,0,0,92.6,1.6,136,PT5M,0.0,0.0,23.44821931741951
2024-12-11 00:05:00+00:00,16,0.15,-125,0,0,0,0,17.2,0,0,0,0,92.6,1.6,135,PT5M,0.0,,
2024-12-11 00:10:00+00:00,16,0.15,-124,0,0,0,0,20.5,0,0,0,0,92.7,1.5,134,PT5M,0.0,,
2024-12-11 00:15:00+00:00,16,0.15,-123,0,0,0,0,12.2,0,0,0,0,92.7,1.5,133,PT5M,0.0,,
2024-12-11 00:20:00+00:00,16,0.15,-123,0,0,0,0,5.3,0,0,0,0,92.8,1.5,132,PT5M,0.0,,
2024-12-11 00:25:00+00:00,16,0.15,-122,0,0,0,0,0.0,0,0,0,0,92.8,1.5,131,PT5M,0.0,,
2024-12-11 00:30:00+00:00,16,0.15,-122,0,0,0,0,12.2,0,0,0,0,92.9,1.5,130,PT5M,0.0,,
2024-12-11 00:35:00+00:00,16,0.15,-121,0,0,0,0,10.5,0,0,0,0,92.9,1.5,129,PT5M,0.0,,
2024-12-11 00:40:00+00:00,16,0.15,-120,0,0,0,0,1.8,0,0,0,0,93.0,1.5,128,PT5M,0.0,,
2024-12-11 00:45:00+00:00,16,0.15,-120,0,0,0,0,0.0,0,0,0,0,93.0,1.5,126,PT5M,0.0,,
2024-12-11 00:50:00+00:00,16,0.15,-119,0,0,0,0,0.0,0,0,0,0,93.1,1.5,125,PT5M,0.0,,
2024-12-11 00:55:00+00:00,16,0.15,-119,0,0,0,0,1.8,0,0,0,0,93.1,1.5,124,PT5M,0.0,,
2024-12-11 01:00:00+00:00,16,0.15,-119,0,0,0,0,7.1,0,0,0,0,93.2,1.5,123,PT5M,0.0,0.0,
2024-12-11 01:05:00+00:00,16,0.15,-118,0,0,0,0,8.8,0,0,0,0,93.2,1.5,122,PT5M,0.0,,
2024-12-11 01:10:00+00:00,16,0.15,-118,0,0,0,0,10.5,0,0,0,0,93.3,1.5,121,PT5M,0.0,,
2024-12-11 01:15:00+00:00,16,0.15,-117,0,0,0,0,8.8,0,0,0,0,93.3,1.5,120,PT5M,0.0,,
2024-12-11 01:20:00+00:00,16,0.15,-117,0,0,0,0,1.8,0,0,0,0,93.4,1.5,119,PT5M,0.0,,
2024-12-11 01:25:00+00:00,16,0.15,-117,0,0,0,0,1.8,0,0,0,0,93.4,1.6,118,PT5M,0.0,,
2024-12-11 01:30:00+00:00,16,0.15,-116,0,0,0,0,0.0,0,0,0,0,93.4,1.6,117,PT5M,0.0,,
2024-12-11 01:35:00+00:00,16,0.15,-116,0,0,0,0,1.8,0,0,0,0,93.5,1.6,115,PT5M,0.0,,
2024-12-11 01:40:00+00:00,16,0.15,-116,0,0,0,0,1.8,0,0,0,0,93.5,1.6,114,PT5M,0.0,,
2024-12-11 01:45:00+00:00,16,0.15,-116,0,0,0,0,1.8,0,0,0,0,93.6,1.6,113,PT5M,0.0,,
2024-12-11 01:50:00+00:00,16,0.15,-115,0,0,0,0,12.2,0,0,0,0,93.6,1.7,112,PT5M,0.0,,
2024-12-11 01:55:00+00:00,16,0.15,-115,0,0,0,0,8.8,0,0,0,0,93.7,1.7,111,PT5M,0.0,,
2024-12-11 02:00:00+00:00,16,0.15,-115,0,0,0,0,5.3,0,0,0,0,93.7,1.7,110,PT5M,0.0,0.0,
2024-12-11 02:05:00+00:00,16,0.15,-115,0,0,0,0,1.8,0,0,0,0,93.8,1.7,109,PT5M,0.0,,
2024-12-11 02:10:00+00:00,15,0.15,-115,0,0,0,0,0.0,0,0,0,0,94.0,1.7,108,PT5M,0.0,,
2024-12-11 02:15:00+00:00,15,0.15,-114,0,0,0,0,0.0,0,0,0,0,94.1,1.7,106,PT5M,0.0,,
2024-12-11 02:20:00+00:00,15,0.15,-114,0,0,0,0,0.0,0,0,0,0,94.3,1.7,105,PT5M,0.0,,
2024-12-11 02:25:00+00:00,15,0.15,-114,0,0,0,0,0.0,0,0,0,0,94.4,1.7,104,PT5M,0.0,,
2024-12-11 02:30:00+00:00,15,0.15,-114,0,0,0,0,0.0,0,0,0,0,94.6,1.6,103,PT5M,0.0,,
2024-12-11 02:35:00+00:00,15,0.15,-114,0,0,0,0,0.0,0,0,0,0,94.7,1.6,102,PT5M,0.0,,
2024-12-11 02:40:00+00:00,15,0.15,-114,0,0,0,0,0.0,0,0,0,0,94.9,1.6,101,PT5M,0.0,,
2024-12-11 02:45:00+00:00,15,0.15,-113,0,0,0,0,0.0,0,0,0,0,95.1,1.6,100,PT5M,0.0,,
2024-12-11 02:50:00+00:00,15,0.15,-113,0,0,0,0,0.0,0,0,0,0,95.2,1.6,98,PT5M,0.0,,
2024-12-11 02:55:00+00:00,15,0.15,-113,0,0,0,0,1.8,0,0,0,0,95.4,1.6,97,PT5M,0.0,,
2024-12-11 03:00:00+00:00,15,0.15,-113,0,0,0,0,3.6,0,0,0,0,95.5,1.6,96,PT5M,0.0,0.0744785603842027,
2024-12-11 03:05:00+00:00,15,0.15,-113,0,0,0,0,3.6,0,0,0,0,95.5,1.6,95,PT5M,0.0,,
2024-12-11 03:10:00+00:00,15,0.15,-113,0,0,0,0,7.1,0,0,0,0,95.4,1.6,94,PT5M,0.0,,
2024-12-11 03:15:00+00:00,15,0.15,-113,0,0,0,0,7.1,0,0,0,0,95.3,1.6,93,PT5M,0.0,,
2024-12-11 03:20:00+00:00,15,0.15,-113,0,0,0,0,3.6,0,0,0,0,95.2,1.7,92,PT5M,0.0,,
2024-12-11 03:25:00+00:00,15,0.15,-113,0,0,0,0,3.6,0,0,0,0,95.1,1.7,90,PT5M,0.0,,
2024-12-11 03:30:00+00:00,15,0.15,-113,6,4,6,5,0.0,6,4,6,5,95.0,1.7,89,PT5M,0.03271519287996052,,
2024-12-11 03:35:00+00:00,15,0.15,-113,14,28,16,13,0.0,14,28,16,13,94.9,1.8,88,PT5M,0.07639754836458854,,
2024-12-11 03:40:00+00:00,15,0.15,-113,21,84,28,19,1.8,22,72,28,19,94.8,1.8,87,PT5M,0.12013083380152452,,
2024-12-11 03:45:00+00:00,15,0.15,-113,27,170,42,23,10.5,32,65,38,29,94.7,1.8,86,PT5M,0.17435451926344617,,
2024-12-11 03:50:00+00:00,15,0.15,-113,33,260,58,26,10.5,40,123,51,35,94.6,1.8,85,PT5M,0.21797128177020578,,
2024-12-11 03:55:00+00:00,15,0.15,-113,38,316,74,29,13.9,50,122,64,44,94.5,1.9,83,PT5M,0.2721733485307068,,
2024-12-11 04:00:00+00:00,16,0.15,-113,43,366,92,31,18.9,62,92,74,56,94.4,1.9,82,PT5M,0.33537373553611965,0.6919034467185283,
2024-12-11 04:05:00+00:00,16,0.15,-113,47,412,110,32,25.4,77,37,82,72,94.0,1.9,81,PT5M,0.41514713251793334,,
2024-12-11 04:10:00+00:00,16,0.15,-113,50,454,129,38,24.0,85,75,98,79,93.4,2.0,80,PT5M,0.4583626567965687,,
2024-12-11 04:15:00+00:00,16,0.15,-113,54,491,149,51,27.3,98,50,108,94,92.8,2.0,79,PT5M,0.5273503353725203,,
2024-12-11 04:20:00+00:00,16,0.15,-113,57,526,169,64,29.1,111,43,120,106,92.1,2.0,78,PT5M,0.5962581475907736,,
2024-12-11 04:25:00+00:00,16,0.15,-113,60,557,189,77,32.3,125,14,128,121,91.5,2.0,77,PT5M,0.6699170230777974,,
2024-12-11 04:30:00+00:00,16,0.15,-113,62,585,210,92,34.1,138,2,138,133,90.9,2.1,75,PT5M,0.7383265129446089,,
2024-12-11 04:35:00+00:00,16,0.15,-114,64,611,230,107,34.0,149,12,152,144,90.2,2.1,74,PT5M,0.7963587085505084,,
2024-12-11 04:40:00+00:00,16,0.15,-114,67,633,251,123,35.4,161,2,162,156,89.6,2.1,73,PT5M,0.8591600116087843,,
2024-12-11 04:45:00+00:00,17,0.15,-114,69,654,271,139,36.7,172,0,172,166,89.0,2.2,72,PT5M,0.9131131387242639,,
2024-12-11 04:50:00+00:00,17,0.15,-114,71,673,292,156,36.5,185,0,185,179,88.4,2.2,71,PT5M,0.9806517149441157,,
2024-12-11 04:55:00+00:00,17,0.15,-114,73,691,313,172,33.4,191,49,208,190,87.8,2.2,70,PT5M,1.0128222429583453,,
2024-12-11 05:00:00+00:00,17,0.15,-114,75,707,334,189,34.7,205,36,218,202,87.2,2.3,69,PT5M,1.0851046734858125,1.3542524643363656,
2024-12-11 05:05:00+00:00,17,0.15,-114,77,723,354,206,34.5,215,44,232,214,86.2,2.3,67,PT5M,1.1400655377069937,,
2024-12-11 05:10:00+00:00,17,0.15,-115,78,737,375,223,37.3,231,10,235,225,85.0,2.3,66,PT5M,1.2199551233211157,,
2024-12-11 05:15:00+00:00,18,0.15,-115,80,750,395,241,29.8,223,129,278,239,83.7,2.4,65,PT5M,1.2069387325702878,,
2024-12-11 05:20:00+00:00,18,0.15,-115,81,763,416,258,29.6,233,136,292,252,82.5,2.4,64,PT5M,1.2713030540093222,,
2024-12-11 05:25:00+00:00,18,0.15,-115,83,774,436,275,26.5,231,197,320,265,81.3,2.4,63,PT5M,1.2989469148341033,,
2024-12-11 05:30:00+00:00,18,0.15,-116,84,785,456,292,26.4,239,204,336,278,80.1,2.5,62,PT5M,1.3598686061411807,,
2024-12-11 05:35:00+00:00,18,0.15,-116,85,798,476,309,27.7,253,185,344,290,78.9,2.5,61,PT5M,1.4362295080315017,,
2024-12-11 05:40:00+00:00,18,0.15,-116,84,812,496,326,29.1,266,168,352,302,77.8,2.5,60,PT5M,1.5054301084843027,,
2024-12-11 05:45:00+00:00,19,0.15,-116,84,825,516,343,26.0,260,232,382,317,76.6,2.6,58,PT5M,1.5308439147943942,,
2024-12-11 05:50:00+00:00,19,0.15,-117,83,838,536,360,22.8,251,301,414,332,75.5,2.6,57,PT5M,1.5609992583287746,,
2024-12-11 05:55:00+00:00,19,0.15,-117,82,850,556,377,24.2,265,280,421,344,74.4,2.6,56,PT5M,1.6353441403285969,,
2024-12-11 06:00:00+00:00,19,0.15,-118,81,862,575,393,21.1,252,351,454,360,73.3,2.7,55,PT5M,1.6615401887280188,1.9787046588052284,
2024-12-11 06:05:00+00:00,19,0.15,-118,80,872,594,410,17.7,235,431,489,378,72.4,2.7,54,PT5M,1.6872095468059303,,
2024-12-11 06:10:00+00:00,19,0.15,-118,79,883,613,426,20.4,259,379,487,387,71.6,2.7,53,PT5M,1.77997473344822,,
2024-12-11 06:15:00+00:00,20,0.15,-119,78,893,631,442,21.6,272,361,495,397,70.8,2.8,52,PT5M,1.8433425737776392,,
2024-12-11 06:20:00+00:00,20,0.15,-119,77,902,649,458,25.4,303,285,484,402,70.1,2.8,51,PT5M,1.9262050618443598,,
2024-12-11 06:25:00+00:00,20,0.15,-120,76,911,667,473,31.7,346,168,455,401,69.3,2.8,50,PT5M,2.002461360821295,,
2024-12-11 06:30:00+00:00,20,0.15,-120,75,919,684,488,23.2,299,341,525,430,68.5,2.8,48,PT5M,2.023456718964736,,
2024-12-11 06:35:00+00:00,20,0.15,-121,74,926,701,503,22.9,302,353,541,442,67.8,2.9,47,PT5M,2.078801786975226,,
2024-12-11 06:40:00+00:00,20,0.15,-121,74,932,718,518,22.5,305,365,556,455,67.0,2.9,46,PT5M,2.134596241000877,,
2024-12-11 06:45:00+00:00,20,0.15,-122,74,937,734,532,18.1,273,465,601,477,66.3,2.9,45,PT5M,2.1598184863572696,,
2024-12-11 06:50:00+00:00,21,0.15,-123,74,941,749,546,16.5,263,506,625,493,65.6,3.0,44,PT5M,2.198852145855873,,
2024-12-11 06:55:00+00:00,21,0.15,-123,74,946,764,560,16.3,264,514,640,505,64.9,3.0,43,PT5M,2.2481970610832955,,
2024-12-11 07:00:00+00:00,21,0.15,-124,74,950,779,573,17.4,279,492,644,513,64.2,3.0,42,PT5M,2.3126727917907415,2.572229287013467,
2024-12-11 07:05:00+00:00,21,0.15,-125,74,954,794,586,17.1,280,501,658,524,63.5,3.0,41,PT5M,2.3622369925270976,,
2024-12-11 07:10:00+00:00,21,0.15,-126,74,958,808,599,16.9,282,509,671,535,62.9,3.1,40,PT5M,2.4373659385867206,,
