period_end,air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,relative_humidity,wind_direction_10m,wind_speed_10m,zenith,period,AC_Power_kW,Energy_kWh,Daily_Energy_kWh
2024-12-15 07:25:00+00:00,7,0.14,-139,71,505,192,354,71.7,54,0,54,52,92.5,346,1.4,76,PT5M,35.61117466415261,,
2024-12-15 07:30:00+00:00,7,0.14,-140,73,523,203,373,70.8,59,0,59,57,92.4,346,1.4,76,PT5M,38.88621206303658,,
2024-12-15 07:35:00+00:00,7,0.14,-141,75,539,215,390,68.3,68,0,68,66,92.4,345,1.4,75,PT5M,44.77175737372016,,
2024-12-15 07:40:00+00:00,7,0.14,-142,76,554,226,408,66.5,76,0,76,73,92.3,345,1.4,74,PT5M,49.99307548326565,,
2024-12-15 07:45:00+00:00,8,0.14,-143,78,568,237,425,61.9,90,0,90,87,92.3,345,1.4,74,PT5M,58.88427318994944,,
2024-12-15 07:50:00+00:00,8,0.14,-144,79,582,247,441,57.8,104,0,104,101,92.2,345,1.4,73,PT5M,67.9340169350541,,
2024-12-15 07:55:00+00:00,8,0.14,-145,81,595,258,457,51.4,125,0,125,121,92.2,344,1.4,73,PT5M,81.45308751008362,,
2024-12-15 08:00:00+00:00,8,0.14,-146,82,607,268,473,52.3,128,0,128,123,92.1,344,1.5,72,PT5M,83.38557963699382,107.84273353589658,
2024-12-15 08:05:00+00:00,8,0.14,-147,83,619,278,488,53.2,130,0,130,126,92.1,343,1.5,72,PT5M,84.66893606337815,,
2024-12-15 08:10:00+00:00,8,0.14,-148,84,630,288,503,49.7,145,0,145,140,92.0,342,1.5,71,PT5M,94.2749418376526,,
2024-12-15 08:15:00+00:00,8,0.14,-149,85,641,297,517,48.4,154,0,154,148,92.0,340,1.5,71,PT5M,100.02230936692555,,
2024-12-15 08:20:00+00:00,8,0.14,-150,85,651,306,531,48.1,159,0,159,154,91.9,339,1.5,70,PT5M,103.2100296819364,,
2024-12-15 08:25:00+00:00,8,0.14,-151,86,660,315,544,46.8,168,0,168,162,91.9,337,1.5,70,PT5M,108.93845528670244,,
2024-12-15 08:30:00+00:00,8,0.14,-152,87,669,324,557,48.9,165,0,165,160,91.8,336,1.5,69,PT5M,107.03033307972139,,
2024-12-15 08:35:00+00:00,8,0.14,-154,87,677,332,569,47.6,174,0,174,168,91.8,334,1.6,69,PT5M,112.7628334736217,,
2024-12-15 08:40:00+00:00,8,0.14,-155,88,685,340,580,46.2,183,0,183,177,91.7,333,1.6,68,PT5M,118.47225809927627,,
2024-12-15 08:45:00+00:00,8,0.14,-156,89,691,348,591,44.7,192,0,192,186,91.7,332,1.6,68,PT5M,124.16957101413452,,
2024-12-15 08:50:00+00:00,8,0.14,-157,89,698,355,602,42.0,206,0,206,199,91.7,330,1.6,68,PT5M,133.00798387628177,,
2024-12-15 08:55:00+00:00,8,0.14,-158,90,704,362,612,46.9,192,0,192,186,91.6,329,1.6,67,PT5M,124.16957101413452,,
2024-12-15 09:00:00+00:00,9,0.14,-159,90,710,368,621,50.5,182,0,182,176,91.6,328,1.7,67,PT5M,117.40111861739949,181.39636808172654,
2024-12-15 09:05:00+00:00,9,0.14,-161,90,715,375,630,52.8,177,0,177,171,91.2,327,1.7,67,PT5M,114.24162469178339,,
2024-12-15 09:10:00+00:00,9,0.14,-162,91,720,380,638,49.0,194,0,194,187,90.5,325,1.7,66,PT5M,124.96873392327942,,
2024-12-15 09:15:00+00:00,9,0.14,-163,91,724,386,646,47.7,202,0,202,195,89.7,324,1.7,66,PT5M,130.00191266398477,,
2024-12-15 09:20:00+00:00,9,0.14,-164,91,728,391,653,35.4,243,22,252,254,89.0,322,1.7,66,PT5M,166.27835074118826,,
2024-12-15 09:25:00+00:00,9,0.14,-166,92,732,395,660,27.9,226,143,285,341,88.3,321,1.7,65,PT5M,214.07867903574885,,
2024-12-15 09:30:00+00:00,9,0.14,-167,92,735,399,666,23.1,211,231,307,401,87.7,319,1.7,65,PT5M,247.2752427452158,,
2024-12-15 09:35:00+00:00,9,0.14,-168,92,739,403,671,21.3,205,266,317,426,87.0,318,1.7,65,PT5M,260.83631487942654,,
2024-12-15 09:40:00+00:00,9,0.14,-169,92,742,407,676,24.4,219,210,307,393,86.3,316,1.8,65,PT5M,243.18614443919338,,
2024-12-15 09:45:00+00:00,10,0.14,-171,92,744,410,681,29.0,235,130,291,342,85.6,315,1.8,65,PT5M,213.80679593057647,,
2024-12-15 09:50:00+00:00,10,0.14,-172,92,747,412,685,36.2,256,17,263,263,84.9,314,1.8,65,PT5M,171.52480192541708,,
2024-12-15 09:55:00+00:00,10,0.14,-173,92,749,415,688,36.1,257,19,265,265,84.3,312,1.8,64,PT5M,173.15669738750492,,
2024-12-15 10:00:00+00:00,10,0.14,-174,92,751,417,691,38.9,255,0,255,246,83.6,311,1.8,64,PT5M,162.50082278213765,288.72960355926216,
2024-12-15 10:05:00+00:00,10,0.14,-176,91,753,418,693,37.5,261,1,262,254,83.1,310,1.9,64,PT5M,166.73824522573287,,
2024-12-15 10:10:00+00:00,10,0.14,-177,91,755,420,695,36.1,259,22,268,270,82.7,309,1.9,64,PT5M,175.96029255924685,,
2024-12-15 10:15:00+00:00,10,0.14,-178,91,756,421,697,23.0,218,243,324,424,82.3,308,1.9,64,PT5M,259.3448839813293,,
2024-12-15 10:20:00+00:00,10,0.14,-179,91,758,421,698,12.1,166,469,370,558,81.9,307,1.9,64,PT5M,335.96873068265415,,
2024-12-15 10:25:00+00:00,10,0.14,179,91,759,422,699,12.1,165,470,371,558,81.4,306,1.9,64,PT5M,335.802321886312,,
2024-12-15 10:30:00+00:00,10,0.14,178,90,760,422,699,7.2,137,584,391,617,81.0,305,1.9,64,PT5M,372.2325669263572,,
2024-12-15 10:35:00+00:00,10,0.14,177,90,761,421,698,16.8,189,370,350,501,80.6,304,2.0,64,PT5M,302.50413532483367,,
2024-12-15 10:40:00+00:00,11,0.14,175,89,762,420,698,16.8,188,372,350,501,80.2,303,2.0,64,PT5M,301.31917247959007,,
2024-12-15 10:45:00+00:00,11,0.14,174,89,763,419,697,10.3,153,515,376,578,79.8,302,2.0,64,PT5M,346.937764574015,,
2024-12-15 10:50:00+00:00,11,0.14,173,88,764,417,695,10.2,152,518,375,578,79.4,301,2.0,64,PT5M,347.01892567449545,,
2024-12-15 10:55:00+00:00,11,0.14,172,87,765,415,692,8.4,140,560,381,597,79.0,300,2.0,65,PT5M,358.4273806144417,,
2024-12-15 11:00:00+00:00,11,0.14,170,86,765,413,690,11.6,157,487,365,557,78.7,299,2.0,65,PT5M,333.9510727965001,205.46356246880188,
2024-12-15 11:05:00+00:00,11,0.14,169,85,766,410,686,19.7,196,316,330,458,78.4,299,2.1,65,PT5M,277.0219980870517,,
2024-12-15 11:10:00+00:00,11,0.14,168,85,766,407,682,22.9,207,253,314,417,78.3,298,2.1,65,PT5M,253.42651884171542,,
2024-12-15 11:15:00+00:00,11,0.14,167,84,765,404,678,23.1,206,249,310,411,78.1,297,2.1,65,PT5M,250.27470899672167,,
2024-12-15 11:20:00+00:00,11,0.14,165,83,765,400,673,26.4,216,188,294,370,78.0,296,2.1,66,PT5M,227.15217900694716,,
2024-12-15 11:25:00+00:00,11,0.14,164,82,764,395,667,29.6,224,132,278,329,77.9,295,2.2,66,PT5M,205.31615569289016,,
2024-12-15 11:30:00+00:00,11,0.14,163,81,763,391,661,37.0,240,15,246,245,77.8,295,2.2,66,PT5M,159.80432055416333,,
2024-12-15 11:35:00+00:00,11,0.14,162,80,761,386,654,41.3,227,0,227,219,77.6,294,2.2,66,PT5M,144.64650414141832,,
2024-12-15 11:40:00+00:00,11,0.14,161,79,760,380,647,36.0,232,30,244,249,77.5,293,2.2,67,PT5M,161.71787896647973,,
2024-12-15 11:45:00+00:00,11,0.14,159,78,758,375,640,32.0,219,91,255,288,77.4,292,2.3,67,PT5M,181.58656957023203,,
2024-12-15 11:50:00+00:00,11,0.14,158,77,756,369,632,40.5,219,0,219,212,77.3,292,2.3,67,PT5M,139.69419761077154,,
2024-12-15 11:55:00+00:00,11,0.14,157,76,754,362,623,43.3,205,0,205,198,77.1,291,2.3,68,PT5M,130.97064536073117,,
2024-12-15 12:00:00+00:00,11,0.14,156,74,751,355,614,44.7,196,0,196,190,77.0,290,2.3,68,PT5M,125.34774129105271,113.11861046849707,
2024-12-15 12:05:00+00:00,11,0.14,155,73,748,348,605,55.6,154,0,154,149,76.9,290,2.4,68,PT5M,98.96238325714813,,
2024-12-15 12:10:00+00:00,11,0.14,154,72,745,341,595,38.8,209,0,209,202,76.8,289,2.4,69,PT5M,133.48274412197122,,
2024-12-15 12:15:00+00:00,11,0.14,152,71,741,333,584,37.8,207,1,207,201,76.7,288,2.4,69,PT5M,132.66581728596645,,
2024-12-15 12:20:00+00:00,11,0.14,151,70,737,325,573,46.8,173,0,173,167,76.6,288,2.4,70,PT5M,110.93659140365207,,
2024-12-15 12:25:00+00:00,11,0.14,150,68,732,317,562,37.1,196,8,199,196,76.5,287,2.5,70,PT5M,128.7538175570552,,
2024-12-15 12:30:00+00:00,11,0.14,149,67,728,308,550,41.2,181,0,181,175,76.5,287,2.5,71,PT5M,115.97539862824202,,
2024-12-15 12:35:00+00:00,11,0.14,148,66,722,299,537,47.4,157,0,157,152,76.4,286,2.5,71,PT5M,100.86589568387363,,
2024-12-15 12:40:00+00:00,11,0.14,147,64,715,289,524,45.4,158,0,158,153,76.3,285,2.5,72,PT5M,101.49709693731275,,
2024-12-15 12:45:00+00:00,11,0.14,146,63,708,280,510,43.3,159,0,159,153,76.2,285,2.6,72,PT5M,102.13774972003837,,
2024-12-15 12:50:00+00:00,11,0.14,145,62,700,270,496,41.3,158,0,158,153,76.1,284,2.6,73,PT5M,101.50657065624229,,
2024-12-15 12:55:00+00:00,11,0.14,144,61,692,260,482,36.9,164,0,164,158,76.0,284,2.6,73,PT5M,105.29151907940981,,
2024-12-15 13:00:00+00:00,11,0.14,143,59,683,249,467,35.0,155,24,162,166,75.9,283,2.7,74,PT5M,108.59369116043987,138.88599404702404,
2024-12-15 13:05:00+00:00,11,0.14,142,58,673,239,451,30.7,143,83,165,193,75.8,283,2.7,74,PT5M,122.32928970023404,,
2024-12-15 13:10:00+00:00,11,0.14,141,57,662,228,435,25.2,128,165,170,228,75.8,283,2.7,75,PT5M,141.24862177190158,,
2024-12-15 13:15:00+00:00,11,0.14,140,55,651,217,419,19.2,110,261,175,265,75.7,283,2.7,76,PT5M,161.56214645720397,,
2024-12-15 13:20:00+00:00,11,0.14,139,53,639,205,402,15.6,97,320,173,282,75.6,283,2.7,76,PT5M,170.86266463073866,,
2024-12-15 13:25:00+00:00,11,0.14,138,52,626,194,385,15.9,94,306,163,266,75.5,283,2.7,77,PT5M,161.6519625432067,,
2024-12-15 13:30:00+00:00,11,0.14,137,50,612,182,368,14.7,87,317,155,260,75.4,283,2.7,78,PT5M,158.01333774786667,,
2024-12-15 13:35:00+00:00,11,0.14,136,48,596,171,350,18.0,89,250,140,222,75.3,283,2.7,78,PT5M,135.74655721235877,,
2024-12-15 13:40:00+00:00,11,0.14,135,47,579,159,331,16.8,82,259,132,216,75.2,283,2.7,79,PT5M,131.69244457720592,,
2024-12-15 13:45:00+00:00,11,0.14,134,45,560,147,312,14.1,73,294,126,220,75.2,283,2.7,80,PT5M,133.69171494650902,,
2024-12-15 13:50:00+00:00,11,0.14,133,43,540,135,292,15.9,71,249,113,192,75.1,283,2.7,80,PT5M,116.92652183100729,,
2024-12-15 13:55:00+00:00,11,0.14,132,41,518,123,273,11.3,60,311,109,204,75.0,283,2.7,81,PT5M,124.31297598561588,,
2024-12-15 14:00:00+00:00,11,0.14,131,39,494,111,252,0.0,39,494,111,252,74.9,283,2.7,82,PT5M,155.4306623833486,42.68688139151118,
2024-12-15 14:05:00+00:00,11,0.14,130,36,468,99,232,15.1,55,214,84,149,75.0,283,2.6,82,PT5M,90.36186315098672,,
2024-12-15 14:10:00+00:00,11,0.14,129,34,440,87,211,13.5,49,219,75,141,75.3,284,2.6,83,PT5M,85.49436301074374,,
2024-12-15 14:15:00+00:00,11,0.14,128,31,410,75,190,13.5,44,198,65,123,75.7,284,2.6,84,PT5M,75.08155756058487,,
2024-12-15 14:20:00+00:00,11,0.14,127,28,377,64,168,16.9,41,129,53,91,76.0,285,2.5,85,PT5M,55.63712854415764,,
2024-12-15 14:25:00+00:00,11,0.14,127,25,320,53,140,43.1,30,0,30,29,76.3,286,2.5,85,PT5M,19.545180775919015,,
2024-12-15 14:30:00+00:00,11,0.14,126,22,237,42,105,49.8,21,0,21,21,76.7,286,2.5,86,PT5M,13.695091813277694,,
2024-12-15 14:35:00+00:00,11,0.14,125,18,163,32,76,65.2,11,0,11,11,77.0,287,2.4,87,PT5M,7.181410258455566,,
2024-12-15 14:40:00+00:00,11,0.14,124,14,101,23,48,64.1,8,0,8,8,77.3,288,2.4,88,PT5M,5.224562862051307,,
2024-12-15 14:45:00+00:00,10,0.14,123,10,52,14,25,61.9,5,0,5,5,77.7,288,2.4,88,PT5M,3.278805796643605,,
2024-12-15 14:50:00+00:00,10,0.14,122,5,17,6,9,60.8,2,0,2,2,78.0,289,2.3,89,PT5M,1.3119505419653585,,
2024-12-15 14:55:00+00:00,10,0.14,121,0,0,0,0,56.1,0,0,0,0,78.3,290,2.3,90,PT5M,0.0,,
2024-12-15 15:00:00+00:00,10,0.14,121,0,0,0,0,53.6,0,0,0,0,78.7,290,2.3,91,PT5M,0.0,0.0,
2024-12-15 15:05:00+00:00,10,0.14,120,0,0,0,0,53.6,0,0,0,0,78.9,292,2.2,92,PT5M,0.0,,
2024-12-15 15:10:00+00:00,10,0.14,119,0,0,0,0,52.4,0,0,0,0,79.1,293,2.2,92,PT5M,0.0,,
2024-12-15 15:15:00+00:00,10,0.14,118,0,0,0,0,48.5,0,0,0,0,79.3,294,2.2,93,PT5M,0.0,,
2024-12-15 15:20:00+00:00,10,0.14,117,0,0,0,0,47.2,0,0,0,0,79.5,296,2.2,94,PT5M,0.0,,
2024-12-15 15:25:00+00:00,10,0.14,117,0,0,0,0,53.6,0,0,0,0,79.6,297,2.2,95,PT5M,0.0,,
2024-12-15 15:30:00+00:00,10,0.14,116,0,0,0,0,54.9,0,0,0,0,79.8,299,2.2,96,PT5M,0.0,,
2024-12-15 15:35:00+00:00,10,0.14,115,0,0,0,0,52.4,0,0,0,0,80.0,300,2.2,97,PT5M,0.0,,
2024-12-15 15:40:00+00:00,9,0.14,114,0,0,0,0,49.8,0,0,0,0,80.1,302,2.2,98,PT5M,0.0,,
2024-12-15 15:45:00+00:00,9,0.14,114,0,0,0,0,48.5,0,0,0,0,80.3,303,2.3,98,PT5M,0.0,,
2024-12-15 15:50:00+00:00,9,0.14,113,0,0,0,0,49.8,0,0,0,0,80.5,304,2.3,99,PT5M,0.0,,
2024-12-15 15:55:00+00:00,9,0.14,112,0,0,0,0,45.8,0,0,0,0,80.7,306,2.3,100,PT5M,0.0,,
2024-12-15 16:00:00+00:00,9,0.14,111,0,0,0,0,47.2,0,0,0,0,80.8,307,2.3,101,PT5M,0.0,0.0,
2024-12-15 16:05:00+00:00,9,0.14,111,0,0,0,0,47.2,0,0,0,0,81.0,308,2.3,102,PT5M,0.0,,
2024-12-15 16:10:00+00:00,9,0.14,110,0,0,0,0,45.8,0,0,0,0,81.1,309,2.3,103,PT5M,0.0,,
2024-12-15 16:15:00+00:00,9,0.14,109,0,0,0,0,43.1,0,0,0,0,81.1,309,2.3,104,PT5M,0.0,,
2024-12-15 16:20:00+00:00,9,0.14,108,0,0,0,0,34.4,0,0,0,0,81.2,310,2.3,105,PT5M,0.0,,
2024-12-15 16:25:00+00:00,9,0.14,108,0,0,0,0,29.9,0,0,0,0,81.3,311,2.3,105,PT5M,0.0,,
2024-12-15 16:30:00+00:00,9,0.14,107,0,0,0,0,25.1,0,0,0,0,81.4,311,2.3,106,PT5M,0.0,,
2024-12-15 16:35:00+00:00,9,0.14,106,0,0,0,0,28.3,0,0,0,0,81.5,312,2.3,107,PT5M,0.0,,
2024-12-15 16:40:00+00:00,9,0.14,105,0,0,0,0,28.3,0,0,0,0,81.6,312,2.3,108,PT5M,0.0,,
2024-12-15 16:45:00+00:00,9,0.14,105,0,0,0,0,37.4,0,0,0,0,81.7,313,2.3,109,PT5M,0.0,,
2024-12-15 16:50:00+00:00,8,0.14,104,0,0,0,0,40.3,0,0,0,0,81.7,314,2.3,110,PT5M,0.0,,
2024-12-15 16:55:00+00:00,8,0.14,103,0,0,0,0,35.9,0,0,0,0,81.8,314,2.3,111,PT5M,0.0,,
2024-12-15 17:00:00+00:00,8,0.14,102,0,0,0,0,34.4,0,0,0,0,81.9,315,2.3,112,PT5M,0.0,0.0,
2024-12-15 17:05:00+00:00,8,0.14,102,0,0,0,0,41.7,0,0,0,0,81.9,315,2.3,113,PT5M,0.0,,
2024-12-15 17:10:00+00:00,8,0.14,101,0,0,0,0,35.9,0,0,0,0,81.8,315,2.3,114,PT5M,0.0,,
2024-12-15 17:15:00+00:00,8,0.14,100,0,0,0,0,31.4,0,0,0,0,81.7,315,2.2,115,PT5M,0.0,,
2024-12-15 17:20:00+00:00,8,0.14,99,0,0,0,0,26.7,0,0,0,0,81.6,316,2.2,116,PT5M,0.0,,
2024-12-15 17:25:00+00:00,8,0.14,99,0,0,0,0,26.7,0,0,0,0,81.5,316,2.2,116,PT5M,0.0,,
2024-12-15 17:30:00+00:00,8,0.14,98,0,0,0,0,37.4,0,0,0,0,81.4,316,2.2,117,PT5M,0.0,,
2024-12-15 17:35:00+00:00,8,0.14,97,0,0,0,0,43.1,0,0,0,0,81.3,316,2.2,118,PT5M,0.0,,
2024-12-15 17:40:00+00:00,8,0.14,96,0,0,0,0,44.5,0,0,0,0,81.2,316,2.2,119,PT5M,0.0,,
2024-12-15 17:45:00+00:00,8,0.14,96,0,0,0,0,44.5,0,0,0,0,81.1,316,2.2,120,PT5M,0.0,,
2024-12-15 17:50:00+00:00,8,0.14,95,0,0,0,0,44.5,0,0,0,0,81.0,316,2.2,121,PT5M,0.0,,
2024-12-15 17:55:00+00:00,8,0.14,94,0,0,0,0,43.1,0,0,0,0,80.9,317,2.2,122,PT5M,0.0,,
2024-12-15 18:00:00+00:00,8,0.14,93,0,0,0,0,45.8,0,0,0,0,80.8,317,2.2,123,PT5M,0.0,0.0,
2024-12-15 18:05:00+00:00,8,0.14,93,0,0,0,0,49.8,0,0,0,0,80.8,317,2.2,124,PT5M,0.0,,
2024-12-15 18:10:00+00:00,8,0.14,92,0,0,0,0,47.2,0,0,0,0,80.8,316,2.2,125,PT5M,0.0,,
2024-12-15 18:15:00+00:00,8,0.14,91,0,0,0,0,48.5,0,0,0,0,80.8,316,2.2,126,PT5M,0.0,,
2024-12-15 18:20:00+00:00,8,0.14,90,0,0,0,0,49.8,0,0,0,0,80.8,316,2.2,127,PT5M,0.0,,
2024-12-15 18:25:00+00:00,8,0.14,89,0,0,0,0,44.5,0,0,0,0,80.8,315,2.1,128,PT5M,0.0,,
2024-12-15 18:30:00+00:00,8,0.14,89,0,0,0,0,41.7,0,0,0,0,80.8,315,2.1,129,PT5M,0.0,,
2024-12-15 18:35:00+00:00,8,0.14,88,0,0,0,0,40.3,0,0,0,0,80.8,315,2.1,130,PT5M,0.0,,
2024-12-15 18:40:00+00:00,8,0.14,87,0,0,0,0,40.3,0,0,0,0,80.7,315,2.1,131,PT5M,0.0,,
2024-12-15 18:45:00+00:00,8,0.14,86,0,0,0,0,37.4,0,0,0,0,80.7,314,2.1,132,PT5M,0.0,,
2024-12-15 18:50:00+00:00,8,0.14,85,0,0,0,0,31.4,0,0,0,0,80.7,314,2.1,133,PT5M,0.0,,
2024-12-15 18:55:00+00:00,8,0.14,84,0,0,0,0,28.3,0,0,0,0,80.7,314,2.1,133,PT5M,0.0,,
2024-12-15 19:00:00+00:00,8,0.14,83,0,0,0,0,28.3,0,0,0,0,80.7,313,2.1,134,PT5M,0.0,0.0,
2024-12-15 19:05:00+00:00,8,0.14,82,0,0,0,0,28.3,0,0,0,0,80.8,313,2.1,135,PT5M,0.0,,
2024-12-15 19:10:00+00:00,8,0.14,81,0,0,0,0,25.1,0,0,0,0,80.9,313,2.1,136,PT5M,0.0,,
2024-12-15 19:15:00+00:00,8,0.14,80,0,0,0,0,23.5,0,0,0,0,80.9,313,2.1,137,PT5M,0.0,,
2024-12-15 19:20:00+00:00,7,0.14,79,0,0,0,0,21.9,0,0,0,0,81.0,314,2.1,138,PT5M,0.0,,
2024-12-15 19:25:00+00:00,7,0.14,78,0,0,0,0,21.9,0,0,0,0,81.1,314,2.1,139,PT5M,0.0,,
2024-12-15 19:30:00+00:00,7,0.14,77,0,0,0,0,16.9,0,0,0,0,81.2,314,2.1,140,PT5M,0.0,,
2024-12-15 19:35:00+00:00,7,0.14,76,0,0,0,0,13.5,0,0,0,0,81.3,314,2.1,141,PT5M,0.0,,
2024-12-15 19:40:00+00:00,7,0.14,75,0,0,0,0,11.8,0,0,0,0,81.4,314,2.1,142,PT5M,0.0,,
2024-12-15 19:45:00+00:00,7,0.14,74,0,0,0,0,11.8,0,0,0,0,81.5,314,2.1,143,PT5M,0.0,,
2024-12-15 19:50:00+00:00,7,0.14,73,0,0,0,0,0.0,0,0,0,0,81.6,315,2.1,144,PT5M,0.0,,
2024-12-15 19:55:00+00:00,7,0.14,72,0,0,0,0,0.0,0,0,0,0,81.6,315,2.1,145,PT5M,0.0,,
2024-12-15 20:00:00+00:00,7,0.14,70,0,0,0,0,0.0,0,0,0,0,81.7,315,2.1,145,PT5M,0.0,0.0,
2024-12-15 20:05:00+00:00,7,0.14,69,0,0,0,0,0.0,0,0,0,0,81.8,315,2.1,146,PT5M,0.0,,
2024-12-15 20:10:00+00:00,7,0.14,68,0,0,0,0,0.0,0,0,0,0,81.8,315,2.1,147,PT5M,0.0,,
2024-12-15 20:15:00+00:00,7,0.14,66,0,0,0,0,0.0,0,0,0,0,81.9,315,2.1,148,PT5M,0.0,,
2024-12-15 20:20:00+00:00,7,0.14,65,0,0,0,0,0.0,0,0,0,0,81.9,315,2.1,149,PT5M,0.0,,
2024-12-15 20:25:00+00:00,7,0.14,63,0,0,0,0,0.0,0,0,0,0,82.0,315,2.1,150,PT5M,0.0,,
2024-12-15 20:30:00+00:00,7,0.14,62,0,0,0,0,0.0,0,0,0,0,82.0,315,2.1,151,PT5M,0.0,,
2024-12-15 20:35:00+00:00,7,0.14,60,0,0,0,0,0.0,0,0,0,0,82.1,315,2.1,151,PT5M,0.0,,
2024-12-15 20:40:00+00:00,7,0.14,58,0,0,0,0,0.0,0,0,0,0,82.1,315,2.1,152,PT5M,0.0,,
2024-12-15 20:45:00+00:00,7,0.14,57,0,0,0,0,0.0,0,0,0,0,82.2,315,2.1,153,PT5M,0.0,,
2024-12-15 20:50:00+00:00,7,0.14,55,0,0,0,0,0.0,0,0,0,0,82.2,315,2.1,154,PT5M,0.0,,
2024-12-15 20:55:00+00:00,7,0.14,53,0,0,0,0,0.0,0,0,0,0,82.3,315,2.1,155,PT5M,0.0,,
2024-12-15 21:00:00+00:00,7,0.14,51,0,0,0,0,0.0,0,0,0,0,82.3,315,2.1,155,PT5M,0.0,0.0,
2024-12-15 21:05:00+00:00,7,0.14,49,0,0,0,0,0.0,0,0,0,0,82.2,315,2.1,156,PT5M,0.0,,
2024-12-15 21:10:00+00:00,7,0.14,46,0,0,0,0,0.0,0,0,0,0,82.0,315,2.1,157,PT5M,0.0,,
2024-12-15 21:15:00+00:00,7,0.14,44,0,0,0,0,0.0,0,0,0,0,81.7,315,2.1,157,PT5M,0.0,,
2024-12-15 21:20:00+00:00,7,0.14,41,0,0,0,0,0.0,0,0,0,0,81.5,316,2.1,158,PT5M,0.0,,
2024-12-15 21:25:00+00:00,7,0.14,39,0,0,0,0,0.0,0,0,0,0,81.2,316,2.1,159,PT5M,0.0,,
2024-12-15 21:30:00+00:00,7,0.14,36,0,0,0,0,0.0,0,0,0,0,81.0,316,2.2,159,PT5M,0.0,,
2024-12-15 21:35:00+00:00,6,0.14,33,0,0,0,0,0.0,0,0,0,0,80.7,316,2.2,160,PT5M,0.0,,
2024-12-15 21:40:00+00:00,6,0.14,30,0,0,0,0,0.0,0,0,0,0,80.5,316,2.2,160,PT5M,0.0,,
2024-12-15 21:45:00+00:00,6,0.14,27,0,0,0,0,0.0,0,0,0,0,80.2,316,2.2,161,PT5M,0.0,,
2024-12-15 21:50:00+00:00,6,0.14,24,0,0,0,0,0.0,0,0,0,0,80.0,316,2.2,161,PT5M,0.0,,
2024-12-15 21:55:00+00:00,6,0.14,20,0,0,0,0,0.0,0,0,0,0,79.8,317,2.2,161,PT5M,0.0,,
2024-12-15 22:00:00+00:00,6,0.14,17,0,0,0,0,0.0,0,0,0,0,79.5,317,2.2,162,PT5M,0.0,0.0,
2024-12-15 22:05:00+00:00,6,0.14,13,0,0,0,0,0.0,0,0,0,0,79.3,317,2.2,162,PT5M,0.0,,
2024-12-15 22:10:00+00:00,6,0.14,9,0,0,0,0,0.0,0,0,0,0,79.2,316,2.2,162,PT5M,0.0,,
2024-12-15 22:15:00+00:00,6,0.14,6,0,0,0,0,0.0,0,0,0,0,79.0,316,2.2,162,PT5M,0.0,,
2024-12-15 22:20:00+00:00,6,0.14,2,0,0,0,0,0.0,0,0,0,0,78.9,316,2.2,162,PT5M,0.0,,
2024-12-15 22:25:00+00:00,6,0.14,-2,0,0,0,0,0.0,0,0,0,0,78.8,315,2.1,162,PT5M,0.0,,
2024-12-15 22:30:00+00:00,6,0.14,-6,0,0,0,0,0.0,0,0,0,0,78.6,315,2.1,162,PT5M,0.0,,
2024-12-15 22:35:00+00:00,6,0.14,-10,0,0,0,0,0.0,0,0,0,0,78.5,315,2.1,162,PT5M,0.0,,
2024-12-15 22:40:00+00:00,6,0.14,-13,0,0,0,0,0.0,0,0,0,0,78.3,315,2.1,162,PT5M,0.0,,
2024-12-15 22:45:00+00:00,6,0.14,-17,0,0,0,0,0.0,0,0,0,0,78.2,314,2.1,162,PT5M,0.0,,
2024-12-15 22:50:00+00:00,6,0.14,-20,0,0,0,0,0.0,0,0,0,0,78.0,314,2.1,161,PT5M,0.0,,
2024-12-15 22:55:00+00:00,6,0.14,-24,0,0,0,0,0.0,0,0,0,0,77.9,314,2.1,161,PT5M,0.0,,
2024-12-15 23:00:00+00:00,6,0.14,-27,0,0,0,0,0.0,0,0,0,0,77.8,313,2.1,161,PT5M,0.0,0.0,
2024-12-15 23:05:00+00:00,6,0.16,-30,0,0,0,0,0.0,0,0,0,0,77.6,313,2.0,160,PT5M,0.0,,
2024-12-15 23:10:00+00:00,6,0.16,-33,0,0,0,0,0.0,0,0,0,0,77.5,313,2.0,160,PT5M,0.0,,
2024-12-15 23:15:00+00:00,6,0.16,-36,0,0,0,0,0.0,0,0,0,0,77.3,313,2.0,159,PT5M,0.0,,
2024-12-15 23:20:00+00:00,6,0.16,-39,0,0,0,0,0.0,0,0,0,0,77.2,314,2.0,159,PT5M,0.0,,
2024-12-15 23:25:00+00:00,6,0.16,-42,0,0,0,0,0.0,0,0,0,0,77.0,314,2.0,158,PT5M,0.0,,
2024-12-15 23:30:00+00:00,6,0.16,-44,0,0,0,0,0.0,0,0,0,0,76.9,314,2.0,157,PT5M,0.0,,
2024-12-15 23:35:00+00:00,6,0.16,-46,0,0,0,0,0.0,0,0,0,0,76.8,314,2.0,157,PT5M,0.0,,
2024-12-15 23:40:00+00:00,6,0.16,-49,0,0,0,0,0.0,0,0,0,0,76.6,314,2.0,156,PT5M,0.0,,
